iter	Passed	Remaining
1674	18908	3668
1675	18918	3657
1676	18927	3645
1677	18938	3634
1678	18946	3622
1679	18955	3610
1680	18964	3598
1681	18978	3588
1682	18993	3577
1683	19001	3565
1684	19010	3553
1685	19019	3542
1686	19027	3530
1687	19036	3518
1688	19044	3506
1689	19053	3495
1690	19066	3484
1691	19075	3472
1692	19085	3460
1693	19094	3449
1694	19104	3437
1695	19115	3426
1696	19129	3415
1697	19143	3404
1698	19156	3393
1699	19173	3383
1700	19182	3371
1701	19191	3360
1702	19201	3348
1703	19210	3337
1704	19218	3325
1705	19228	3313
1706	19236	3301
1707	19245	3290
1708	19254	3278
1709	19265	3267
1710	19276	3255
1711	19288	3244
1712	19306	3234
1713	19319	3223
1714	19330	3212
1715	19339	3200
1716	19354	3190
1717	19363	3178
1718	19373	3166
1719	19382	3155
1720	19392	3143
1721	19401	3132
1722	19413	3121
1723	19430	3110
1724	19448	3100
1725	19469	3090
1726	19485	3080
1727	19494	3068
1728	19504	3057
1729	19512	3045
1730	19527	3034
1731	19545	3024
1732	19556	3013
1733	19570	3002
1734	19580	2990
1735	19589	2978
1736	19598	2967
1737	19606	2955
1738	19614	2943
1739	19625	2932
1740	19638	2921
1741	19652	2910
1742	19663	2899
1743	19674	2887
1744	19686	2876
1745	19695	2865
1746	19704	2853
1747	19713	2841
1748	19722	2830
1749	19731	2818
1750	19739	2807
1751	19751	2795
1752	19765	2784
1753	19778	2774
1754	19794	2763
1755	19806	2752
1756	19820	2741
1757	19829	2729
1758	19844	2718
1759	19855	2707
1760	19869	2696
1761	19880	2685
1762	19895	2674
1763	19906	2663
1764	19917	2651
1765	19932	2641
1766	19945	2630
1767	19958	2618
1768	19968	2607
1769	19976	2595
1770	19989	2584
1771	20000	2573
1772	20009	2561
1773	20018	2550
1774	20026	2538
1775	20035	2526
1776	20045	2515
1777	20058	2504
1778	20070	2493
1779	20080	2481
1780	20089	2470
1781	20100	2458
1782	20110	2447
1783	20119	2436
1784	20128	2424
1785	20137	2412
1786	20147	2401
1787	20164	2390
1788	20177	2379
1789	20184	2368
1790	20194	2356
1791	20207	2345
1792	20224	2334
1793	20237	2323
1794	20251	2312
1795	20270	2302
1796	20284	2291
1797	20297	2280
1798	20311	2269
1799	20324	2258
1800	20338	2247
1801	20350	2236
1802	20358	2224
1803	20367	2212
1804	20376	2201
1805	20385	2189
1806	20395	2178
1807	20409	2167
1808	20418	2155
1809	20427	2144
1810	20435	2132
1811	20444	2121
1812	20456	2109
1813	20470	2098
1814	20490	2088
1815	20502	2077
1816	20513	2066
1817	20528	2055
1818	20539	2043
1819	20557	2033
1820	20571	2022
1821	20583	2010
1822	20594	1999
1823	20605	1988
1824	20618	1977
1825	20631	1966
1826	20643	1954
1827	20652	1943
1828	20661	1931
1829	20670	1920
1830	20679	1908
1831	20693	1897
1832	20703	1886
1833	20713	1874
1834	20721	1863
1835	20729	1851
1836	20739	1840
1837	20747	1828
1838	20756	1817
1839	20765	1805
1840	20776	1794
1841	20787	1783
1842	20796	1771
1843	20805	1760
1844	20814	1748
1845	20823	1737
1846	20836	1725
1847	20847	1714
1848	20855	1703
1849	20872	1692
1850	20885	1681
1851	20899	1670
1852	20915	1659
1853	20928	1648
1854	20938	1636
1855	20947	1625
1856	20955	1613
1857	20964	1602
1858	20973	1590
1859	20984	1579
1860	20995	1568
1861	21009	1557
1862	21017	1545
1863	21028	1534
1864	21045	1523
1865	21062	1512
1866	21080	1501
1867	21094	1490
1868	21111	1479
1869	21120	1468
1870	21133	1457
1871	21152	1446
1872	21166	1435
1873	21181	1424
1874	21195	1413
1875	21209	1401
1876	21219	1390
1877	21235	1379
1878	21247	1368
1879	21257	1356
1880	21270	1345
1881	21286	1334
1882	21298	1323
1883	21309	1312
1884	21327	1301
1885	21338	1289
1886	21352	1278
1887	21363	1267
1888	21375	1256
1889	21385	1244
1890	21393	1233
1891	21401	1221
1892	21411	1210
1893	21419	1198
1894	21427	1187
1895	21436	1175
1896	21444	1164
1897	21453	1152
1898	21461	1141
1899	21471	1130
1900	21479	1118
1901	21488	1107
1902	21497	1095
1903	21507	1084
1904	21522	1073
1905	21545	1062
1906	21560	1051
1907	21587	1040
1908	21596	1029
1909	21606	1018
1910	21615	1006
1911	21624	995
1912	21634	983
1913	21656	973
1914	21668	961
1915	21683	950
1916	21697	939
1917	21711	928
1918	21720	916
1919	21730	905
1920	21738	893
1921	21754	882
1922	21763	871
1923	21772	860
1924	21779	848
1925	21789	837
1926	21797	825
1927	21810	814
1928	21827	803
1929	21839	792
1930	21848	780
1931	21857	769
1932	21881	758
1933	21891	747
1934	21905	735
1935	21915	724
1936	21925	713
1937	21937	701
1938	21952	690
1939	21967	679
1940	21979	668
1941	21988	656
1942	21997	645
1943	22007	633
1944	22016	622
1945	22028	611
1946	22047	600
1947	22057	588
1948	22066	577
1949	22078	566
1950	22087	554
1951	22097	543
1952	22107	532
1953	22117	520
1954	22125	509
1955	22135	497
1956	22148	486
1957	22164	475
1958	22179	464
1959	22189	452
1960	22199	441
1961	22208	430
1962	22217	418
1963	22226	407
1964	22237	396
1965	22249	384
1966	22261	373
1967	22269	362
1968	22278	350
1969	22287	339
1970	22297	328
1971	22312	316
1972	22327	305
1973	22336	294
1974	22359	283
1975	22376	271
1976	22384	260
1977	22393	249
1978	22409	237
1979	22425	226
1980	22434	215
1981	22443	203
1982	22452	192
1983	22469	181
1984	22487	169
1985	22499	158
1986	22516	147
1987	22530	135
1988	22544	124
1989	22561	113
1990	22577	102
1991	22593	90
1992	22613	79
1993	22623	68
1994	22642	56
1995	22661	45
1996	22675	34
1997	22684	22
1998	22693	11
1999	22702	0
