iter	Passed	Remaining
1674	17585	3412
1675	17593	3401
1676	17600	3389
1677	17608	3379
1678	17616	3368
1679	17627	3357
1680	17635	3346
1681	17646	3336
1682	17655	3325
1683	17662	3314
1684	17677	3304
1685	17689	3294
1686	17697	3283
1687	17704	3272
1688	17710	3261
1689	17717	3249
1690	17724	3238
1691	17732	3227
1692	17739	3216
1693	17747	3205
1694	17755	3194
1695	17769	3185
1696	17777	3174
1697	17785	3163
1698	17794	3152
1699	17801	3141
1700	17809	3130
1701	17817	3119
1702	17825	3108
1703	17836	3098
1704	17850	3088
1705	17858	3077
1706	17866	3066
1707	17873	3055
1708	17881	3044
1709	17889	3033
1710	17896	3022
1711	17907	3012
1712	17922	3002
1713	17933	2992
1714	17941	2981
1715	17949	2970
1716	17956	2959
1717	17964	2948
1718	17978	2938
1719	17995	2929
1720	18006	2919
1721	18017	2908
1722	18042	2900
1723	18058	2891
1724	18066	2880
1725	18074	2869
1726	18089	2859
1727	18102	2849
1728	18115	2839
1729	18126	2828
1730	18141	2819
1731	18150	2808
1732	18158	2797
1733	18165	2786
1734	18173	2775
1735	18180	2764
1736	18188	2753
1737	18195	2742
1738	18207	2732
1739	18217	2722
1740	18227	2711
1741	18239	2701
1742	18253	2691
1743	18262	2680
1744	18269	2669
1745	18277	2658
1746	18285	2648
1747	18301	2638
1748	18314	2628
1749	18322	2617
1750	18330	2606
1751	18338	2595
1752	18350	2585
1753	18360	2575
1754	18375	2565
1755	18384	2554
1756	18397	2544
1757	18409	2534
1758	18419	2523
1759	18431	2513
1760	18439	2502
1761	18447	2491
1762	18454	2480
1763	18462	2470
1764	18469	2459
1765	18478	2448
1766	18487	2437
1767	18495	2427
1768	18503	2416
1769	18511	2405
1770	18518	2394
1771	18537	2385
1772	18549	2374
1773	18557	2364
1774	18564	2353
1775	18572	2342
1776	18580	2331
1777	18588	2320
1778	18595	2310
1779	18603	2299
1780	18611	2288
1781	18618	2277
1782	18627	2267
1783	18640	2256
1784	18652	2246
1785	18661	2235
1786	18669	2225
1787	18677	2214
1788	18698	2205
1789	18714	2195
1790	18725	2185
1791	18737	2174
1792	18758	2165
1793	18765	2154
1794	18774	2144
1795	18782	2133
1796	18791	2122
1797	18800	2112
1798	18807	2101
1799	18815	2090
1800	18823	2079
1801	18831	2069
1802	18849	2059
1803	18860	2049
1804	18880	2039
1805	18888	2028
1806	18896	2018
1807	18903	2007
1808	18910	1996
1809	18945	1988
1810	18964	1979
1811	18971	1968
1812	18980	1957
1813	18986	1946
1814	18995	1936
1815	19002	1925
1816	19015	1915
1817	19023	1904
1818	19032	1893
1819	19040	1883
1820	19047	1872
1821	19056	1861
1822	19070	1851
1823	19079	1840
1824	19087	1830
1825	19094	1819
1826	19113	1809
1827	19122	1799
1828	19130	1788
1829	19138	1777
1830	19159	1768
1831	19178	1758
1832	19190	1748
1833	19199	1737
1834	19213	1727
1835	19221	1716
1836	19229	1706
1837	19236	1695
1838	19252	1685
1839	19275	1676
1840	19288	1665
1841	19296	1655
1842	19305	1644
1843	19314	1633
1844	19321	1623
1845	19342	1613
1846	19350	1602
1847	19360	1592
1848	19368	1581
1849	19376	1571
1850	19385	1560
1851	19393	1549
1852	19401	1539
1853	19412	1528
1854	19423	1518
1855	19435	1507
1856	19469	1499
1857	19492	1489
1858	19512	1479
1859	19532	1470
1860	19550	1460
1861	19568	1450
1862	19583	1440
1863	19607	1430
1864	19624	1420
1865	19641	1410
1866	19665	1400
1867	19682	1390
1868	19707	1381
1869	19721	1371
1870	19736	1360
1871	19751	1350
1872	19766	1340
1873	19790	1330
1874	19813	1320
1875	19826	1310
1876	19845	1300
1877	19857	1290
1878	19870	1279
1879	19894	1269
1880	19917	1260
1881	19928	1249
1882	19941	1239
1883	19955	1228
1884	19970	1218
1885	19986	1208
1886	19997	1197
1887	20005	1186
1888	20012	1175
1889	20021	1165
1890	20031	1154
1891	20043	1144
1892	20054	1133
1893	20063	1122
1894	20071	1112
1895	20078	1101
1896	20087	1090
1897	20094	1079
1898	20103	1069
1899	20111	1058
1900	20126	1048
1901	20146	1038
1902	20155	1027
1903	20171	1017
1904	20184	1006
1905	20200	996
1906	20213	985
1907	20235	975
1908	20253	965
1909	20267	954
1910	20282	944
1911	20298	934
1912	20309	923
1913	20327	913
1914	20339	902
1915	20369	893
1916	20398	883
1917	20412	872
1918	20429	862
1919	20447	851
1920	20458	841
1921	20471	830
1922	20478	819
1923	20486	809
1924	20494	798
1925	20505	787
1926	20513	777
1927	20521	766
1928	20529	755
1929	20537	744
1930	20544	734
1931	20552	723
1932	20565	712
1933	20573	702
1934	20581	691
1935	20588	680
1936	20598	669
1937	20613	659
1938	20626	648
1939	20635	638
1940	20647	627
1941	20663	617
1942	20676	606
1943	20687	595
1944	20702	585
1945	20710	574
1946	20719	564
1947	20726	553
1948	20742	542
1949	20756	532
1950	20774	521
1951	20787	511
1952	20799	500
1953	20809	489
1954	20821	479
1955	20834	468
1956	20845	458
1957	20855	447
1958	20877	436
1959	20893	426
1960	20909	415
1961	20922	405
1962	20944	394
1963	20953	384
1964	20969	373
1965	20977	362
1966	20984	352
1967	20992	341
1968	21004	330
1969	21016	320
1970	21024	309
1971	21033	298
1972	21040	287
1973	21048	277
1974	21055	266
1975	21062	255
1976	21071	245
1977	21079	234
1978	21088	223
1979	21096	213
1980	21104	202
1981	21112	191
1982	21119	181
1983	21134	170
1984	21149	159
1985	21167	149
1986	21175	138
1987	21182	127
1988	21196	117
1989	21205	106
1990	21217	95
1991	21226	85
1992	21238	74
1993	21248	63
1994	21265	53
1995	21273	42
1996	21284	31
1997	21299	21
1998	21314	10
1999	21327	0
